timestamp,env_name,repetition,read_par,deser_par,comp_par,send_par,rcv_par,decomp_par,ser_par,write_par,buffer_size,server_buffpool_size,client_buffpool_size,format,compression_lib,skip_ser,skip_deser,time,data_size
1757606641,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,lzo,0,0,401.39792,3970260547
1757607148,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,lzo,0,0,498.9611,4940019954
1757607586,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,lzo,0,0,431.127572,4266031036
1757607988,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,lzo,0,0,394.741752,3905730742
1757608373,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,lzo,0,0,377.516571,3734245894
1757608746,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,lzo,0,0,365.433389,3611604501
1757609110,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,lzo,0,0,356.410148,3520999691
1757609468,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,lzo,0,0,350.383996,3469409359
1757610008,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,snappy,0,0,532.008785,5263786013
1757610473,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,snappy,0,0,458.049482,4531497269
1757610909,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,snappy,0,0,427.697133,4236466730
1757611330,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,snappy,0,0,413.525312,4089814398
1757611743,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,snappy,0,0,405.42449,4016341512
1757612152,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,snappy,0,0,401.412665,3979483284
1757612560,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,snappy,0,0,400.411258,3961064079
1757613062,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,snappy,0,0,494.98563,4896145308
1757613491,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,snappy,0,0,421.051933,4162070042
1757613882,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,snappy,0,0,383.736553,3795585332
1757614255,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,snappy,0,0,365.502259,3613100137
1757614616,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,snappy,0,0,353.418731,3499393002
